run_id,candidate_id,family_id,repair_type,synthetic_add_months,synthetic_add_hours,p_short_floor,margin_floor,parent_suppress_months,parent_suppress_hours,parent_suppress_side,selection_mode,intent,net_profit,profit_factor,expectancy,trade_count,trade_density_per_business_day,closed_drawdown_amount,closed_drawdown_percent,recovery_factor,long_trade_count,short_trade_count,short_share,win_rate_percent,synthetic_short_net_profit,synthetic_short_profit_factor,synthetic_short_trade_count,synthetic_short_expectancy,synthetic_short_win_rate_percent,synthetic_added_short_count,displaced_parent_trade_count,displaced_parent_net_profit,parent_suppressed_trade_count,parent_suppressed_net_profit,synthetic_overlap_count,quarter_bad_count,month_bad_count,min_quarter_net,min_month_net,min_month_profit_factor,feature_boundary,claim_boundary,candidate_status,core_pass,package_like_proxy_row,selection_score
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h21__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,21,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1063.14,1.4220035161,1.0392346041,1023,3.0720720721,67.67,12.1332564702,15.7106103148,898,125,0.1221896383,53.1769305963,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,5,-15.29,0,0,0,23.29,8.44,1.0908354181,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,351.568099272
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h21__side_both,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,21,both,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1063.14,1.4220035161,1.0392346041,1023,3.0720720721,67.67,12.1332564702,15.7106103148,898,125,0.1221896383,53.1769305963,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,5,-15.29,0,0,0,23.29,8.44,1.0908354181,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,351.568099272
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h19_21__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,19|21,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1069.6,1.4285654756,1.0527529528,1016,3.0510510511,67.67,12.1332564702,15.8060735924,891,125,0.1230314961,53.2480314961,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,12,-21.75,0,0,0,23.29,8.44,1.1045971224,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,339.44843126
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h19_21__side_both,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,19|21,both,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1069.6,1.4285654756,1.0527529528,1016,3.0510510511,67.67,12.1332564702,15.8060735924,891,125,0.1230314961,53.2480314961,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,12,-21.75,0,0,0,23.29,8.44,1.1045971224,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,339.44843126
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h19__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,19,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1054.31,1.4194241877,1.0326219393,1021,3.0660660661,67.67,12.1332564702,15.5801241318,896,125,0.1224289912,53.1831537708,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,7,-6.46,0,0,0,23.29,4.06,1.0297774029,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,337.747624506
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h19__side_both,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,19,both,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1054.31,1.4194241877,1.0326219393,1021,3.0660660661,67.67,12.1332564702,15.5801241318,896,125,0.1224289912,53.1831537708,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,7,-6.46,0,0,0,23.29,4.06,1.0297774029,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,337.747624506
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h20_21__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,20|21,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1057.91,1.4207776639,1.0402232055,1017,3.0540540541,67.67,12.1332564702,15.6333234816,892,125,0.1229105211,53.1956735497,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,11,-10.06,0,0,0,23.29,7.66,1.055988013,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,335.38183584
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h20_21__side_both,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,20|21,both,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1057.91,1.4207776639,1.0402232055,1017,3.0540540541,67.67,12.1332564702,15.6333234816,892,125,0.1229105211,53.1956735497,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,11,-10.06,0,0,0,23.29,7.66,1.055988013,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,335.38183584
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h18_21__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,18|21,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1062.27,1.4260245179,1.0507091988,1011,3.036036036,67.67,12.1332564702,15.6977538052,886,125,0.1236399604,53.115727003,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,17,-14.42,0,0,0,23.29,8.44,1.1035448163,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,330.530338324
run364BS_train_late_year_short_share_stress_repair_scout_without_db_v1,bs02_late_year_parent_session_suppress__moy12__h19_20_21__side_long,bs02_late_year_parent_session_suppress,parent_session_suppression(부모 세션 억제),,,,,12,19|20|21,long,chronological_no_overlap,suppress late-year parent session risk with entry-known month/hour/side(진입 시점 월/시간/방향으로 연말 부모 세션 위험 억제),1064.37,1.4273414674,1.0538287129,1010,3.033033033,67.67,12.1332564702,15.7287867593,885,125,0.1237623762,53.2673267327,33.15,1.2349834469,47,0.7052553191,46.8085106383,47,25,-55.06,18,-16.52,0,0,0,23.29,8.44,1.1045971224,"entry-known month_of_year, entry_hour, side, p_short, short_margin only; no exact year_month, no realized-pnl priority, no top_n(진입 시점 월중/시간/방향/p_short/마진만 사용, 정확 연월/실현손익 우선순위/top_n 없음)",research_development_proxy_scout_only_rule_surface_no_new_model_artifact_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,"package_blocked_pending_mt5_review(패키지 보류, MT5 검토 필요)",True,True,329.825135912
